submission_id,age,cups,where,home_brew,on_the_go,favorite_drink,add,prefer_kind,prefer_strength,prefer_roast,prefer_caffeine,self_experience,a_bitterness,a_acidity,a_preference,b_bitterness,b_acidity,b_preference,c_bitterness,c_acidity,c_preference,d_bitterness,d_acidity,outcome,abc_prefer,work_from,monthly_spending,why_coffee,like_taste,know_where_from,most_for_cup,most_willing_for_cup,cafe_good_value,equipment_spent,equipment_good_value,gender,marital_status,hh_income,education,ethnicity_race,employment,children,party,state,state_name,total_votes,biden_votes,biden_votes_share,biden_ev,trump_votes,trump_votes_share,trump_ev,other_votes,other_votes_share,other_ev
1525,35-44 years old,1,At home,Coffee extract (e.g. Cometeer),NA,Cortado,"Milk, dairy alternative, or coffee creamer",Chocolatey,Somewhat strong,Medium,Full caffeine,6,2,5,4,5,4,2,4,2,1,1,1,-2,Coffee A,I primarily work from home,NA,"It tastes good, I need the ritual, It makes me go to the bathroom, I need the caffeine",Yes,Yes,$6-$8,$8-$10,Yes,$500-$1000,Yes,Male,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,Democrat,WA,Washington,"4,087,631","2,369,612",57.97%,12,"1,584,651",38.77%,,"133,368",3.26%,
2152,35-44 years old,2,At home,"Pour over, Espresso",NA,Pourover,No - just black,Fruity,Somewhat strong,Light,Full caffeine,7,1,5,5,4,2,4,5,1,1,3,4,-2,Coffee A,I primarily work from home,$20-$40,"I need the ritual, I need the caffeine, It tastes good",Yes,Yes,$6-$8,$8-$10,No,$500-$1000,Yes,Male,Living with a partner,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,Democrat,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2631,25-34 years old,3,At home,Coffee brewing machine (e.g. Mr. Coffee),NA,Regular drip coffee,No - just black,Chocolatey,Somewhat strong,Medium,Full caffeine,6,2,4,4,2,4,4,3,4,5,5,5,2,Coffee C,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$6-$8,$6-$8,Yes,$50-$100,Yes,Female,Single,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,MT,Montana,"603,640","244,786",40.55%,,"343,602",56.92%,3,"15,252",2.53%,
2,>65 years old,3,"At the office, At a cafe",NA,NA,Cortado,No - just black,Fruity,Somewhat strong,Blonde,Full caffeine,7,3,3,3,3,3,3,3,3,3,3,3,0,Coffee C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,18-24 years old,1,"At home, At a cafe",Pour over,NA,Cortado,"Milk, dairy alternative, or coffee creamer, No - just black",Floral,Medium,Light,Full caffeine,6,1,5,5,4,2,3,3,1,2,2,4,0,Coffee A,I do a mix of both,$80-$100,"It makes me go to the bathroom, It tastes good",Yes,No,$6-$8,$10-$15,Yes,$100-$300,Yes,Female,Living with a partner,"$25,000 - $49,999",Bachelor's degree,Black/African American,Employed full-time,None,No affiliation,FL,Florida,"11,067,456","5,297,045",47.86%,,"5,668,731",51.22%,29,"101,680",0.92%,
324,25-34 years old,2,At home,Other,NA,Pourover,No - just black,Full Bodied,Medium,Medium,Full caffeine,7,3,4,2,3,4,3,4,3,4,2,5,2,Coffee C,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$6-$8,$15-$20,No,$300-$500,Yes,Male,Single,"$25,000 - $49,999",Master's degree,White/Caucasian,Employed part-time,None,No affiliation,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2847,55-64 years old,Less than 1,NA,NA,NA,Iced coffee,No - just black,Floral,Medium,Light,Half caff,1,4,3,2,3,3,3,2,2,4,NA,4,1,Coffee C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TN,Tennessee,"3,053,851","1,143,711",37.45%,,"1,852,475",60.66%,11,"57,665",1.89%,
1761,45-54 years old,2,"At home, At the office","Espresso, Pour over, Other, Coffee brewing machine (e.g. Mr. Coffee), Coffee extract (e.g. Cometeer)",NA,Americano,No - just black,Floral,Medium,Light,Full caffeine,8,5,2,2,2,3,3,1,4,4,2,1,2,Coffee C,I do a mix of both,$40-$60,"It tastes good, I need the ritual",Yes,Yes,$4-$6,$4-$6,Yes,"More than $1,000",Yes,Male,Married,"$100,000 - $149,999",Some college or associate's degree,White/Caucasian,Employed full-time,None,Democrat,IL,Illinois,"6,033,744","3,471,915",57.54%,20,"2,446,891",40.55%,,"114,938",1.90%,
721,35-44 years old,2,"At home, At a cafe","Pour over, Espresso",NA,Pourover,No - just black,Juicy,Somewhat strong,Light,Full caffeine,10,2,4,5,3,3,2,4,2,1,2,4,-1,Coffee A,I do a mix of both,$80-$100,"It tastes good, I need the ritual",Yes,Yes,$10-$15,$8-$10,No,$500-$1000,Yes,Male,Married,"$50,000 - $74,999",Master's degree,White/Caucasian,Employed full-time,None,Democrat,MD,Maryland,"3,037,030","1,985,023",65.36%,10,"976,414",32.15%,,"75,593",2.49%,
2496,35-44 years old,3,"At the office, At home",Coffee brewing machine (e.g. Mr. Coffee),NA,Pourover,No - just black,Bold,Somewhat strong,Dark,Full caffeine,6,1,5,1,3,2,4,2,3,2,2,4,0,Coffee B,I primarily work from home,$20-$40,It tastes good,Yes,Yes,$8-$10,$10-$15,No,$100-$300,Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,2,Independent,MI,Michigan,"5,539,301","2,804,040",50.62%,16,"2,649,852",47.84%,,"85,409",1.54%,
673,25-34 years old,Less than 1,At a cafe,NA,NA,Cortado,No - just black,Bold,Somewhat strong,Medium,Full caffeine,4,3,2,5,5,1,1,4,3,4,1,5,0,Coffee A,I do a mix of both,$20-$40,It tastes good,Yes,No,$6-$8,$10-$15,Yes,$500-$1000,Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,WA,Washington,"4,087,631","2,369,612",57.97%,12,"1,584,651",38.77%,,"133,368",3.26%,
1796,35-44 years old,1,"At home, At the office","Other, French press, Espresso",NA,Americano,No - just black,Caramalized,Somewhat strong,Medium,Full caffeine,3,2,4,2,2,2,5,3,2,4,1,5,1,Coffee B,I do a mix of both,$20-$40,"It tastes good, I need the caffeine",Yes,No,$6-$8,$6-$8,Yes,Less than $20,Yes,Female,Married,"Under $25,000",Some college or associate's degree,Asian/Pacific Islander,Employed full-time,None,No affiliation,NY,New York,"8,594,826","5,230,985",60.86%,29,"3,244,798",37.75%,,"119,043",1.39%,
2544,35-44 years old,2,"At home, At a cafe","Pour over, French press, Cold brew",NA,Pourover,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",Floral,Somewhat strong,Medium,Full caffeine,5,1,4,2,3,3,4,2,3,3,2,4,-2,Coffee B,I primarily work from home,$40-$60,"It tastes good, I need the ritual, I need the caffeine, It makes me go to the bathroom",Yes,Yes,$10-$15,$15-$20,Yes,$300-$500,Yes,Male,Single,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,IL,Illinois,"6,033,744","3,471,915",57.54%,20,"2,446,891",40.55%,,"114,938",1.90%,
1737,18-24 years old,1,"At the office, At home, On the go","Pour over, French press, Espresso, Coffee brewing machine (e.g. Mr. Coffee), Cold brew",Specialty coffee shop,Pourover,No - just black,Chocolatey,Medium,Medium,Full caffeine,7,2,5,1,3,2,4,3,3,4,3,4,0,Coffee B,I do a mix of both,$20-$40,It tastes good,Yes,Yes,$6-$8,$2-$4,No,"More than $1,000",Yes,Male,Single,"$75,000 - $99,999",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,Democrat,FL,Florida,"11,067,456","5,297,045",47.86%,,"5,668,731",51.22%,29,"101,680",0.92%,
2280,25-34 years old,2,"At home, At the office","Coffee brewing machine (e.g. Mr. Coffee), Other, Espresso",NA,Regular drip coffee,No - just black,Bold,Somewhat strong,Medium,Full caffeine,6,1,4,3,2,3,2,3,2,5,1,2,-1,Coffee C,I primarily work in person,$40-$60,"It tastes good, I need the caffeine, I need the ritual",Yes,No,$6-$8,$8-$10,Yes,$500-$1000,Yes,Male,Married,"$100,000 - $149,999",Master's degree,White/Caucasian,Employed full-time,None,Democrat,MD,Maryland,"3,037,030","1,985,023",65.36%,10,"976,414",32.15%,,"75,593",2.49%,
1391,25-34 years old,3,"At home, At the office","Pod/capsule machine (e.g. Keurig/Nespresso), Pour over",NA,Regular drip coffee,No - just black,Nutty,Medium,Light,Full caffeine,6,2,2,4,4,2,3,3,2,4,2,4,1,Coffee C,I primarily work in person,<$20,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",Yes,Yes,$4-$6,$6-$8,Yes,$100-$300,Yes,Male,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,Independent,NY,New York,"8,594,826","5,230,985",60.86%,29,"3,244,798",37.75%,,"119,043",1.39%,
1200,25-34 years old,Less than 1,"On the go, At home, At a cafe",Cold brew,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe, Deli or supermarket",Latte,"Flavor syrup, Milk, dairy alternative, or coffee creamer",Chocolatey,Somewhat light,Blonde,Decaf,2,5,5,2,3,3,5,4,4,4,5,5,1,Coffee B,I primarily work from home,$40-$60,"It tastes good, I need the ritual",Yes,No,$10-$15,$15-$20,Yes,$50-$100,Yes,Female,Living with a partner,"$150,000 or more",Bachelor's degree,Hispanic/Latino,Homemaker,1,No affiliation,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2132,25-34 years old,1,"At home, At the office","Pour over, French press",NA,Pourover,No - just black,Nutty,Medium,Medium,Full caffeine,4,2,5,4,3,2,4,4,3,5,3,3,1,Coffee C,I do a mix of both,<$20,It tastes good,Yes,No,$4-$6,$8-$10,No,$20-$50,Yes,Male,Single,"$25,000 - $49,999",Doctorate or professional degree,Asian/Pacific Islander,Employed full-time,None,Democrat,VA,Virginia,"4,460,524","2,413,568",54.11%,13,"1,962,430",44.00%,,"84,526",1.89%,
792,25-34 years old,2,At home,Espresso,NA,Espresso,No - just black,Full Bodied,Somewhat strong,Medium,Full caffeine,5,4,3,3,5,4,4,3,2,5,2,5,1,Coffee C,I primarily work from home,$60-$80,It tastes good,Yes,Yes,$4-$6,$4-$6,No,"More than $1,000",Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,2,Democrat,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
243,25-34 years old,2,"At the office, At home",Coffee brewing machine (e.g. Mr. Coffee),NA,Regular drip coffee,"No - just black, Milk, dairy alternative, or coffee creamer",Chocolatey,Medium,Medium,Full caffeine,7,3,4,1,2,4,5,3,2,5,1,4,-2,Coffee C,I primarily work in person,$80-$100,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",Yes,Yes,More than $20,More than $20,Yes,$500-$1000,Yes,Female,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,Independent,UT,Utah,"1,488,289","560,282",37.65%,,"865,140",58.13%,6,"62,867",4.22%,
1026,35-44 years old,3,"At the office, At home, On the go, At a cafe","Coffee brewing machine (e.g. Mr. Coffee), Espresso, Cold brew","Local cafe, Specialty coffee shop",Regular drip coffee,No - just black,Nutty,Somewhat strong,Light,Full caffeine,7,2,3,5,3,2,4,3,3,4,2,3,-1,Coffee A,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$6-$8,$8-$10,Yes,"More than $1,000",Yes,Male,Living with a partner,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,WA,Washington,"4,087,631","2,369,612",57.97%,12,"1,584,651",38.77%,,"133,368",3.26%,
2063,25-34 years old,1,"At the office, At home","Pour over, French press, Espresso",NA,Cappuccino,No - just black,Full Bodied,Somewhat strong,Medium,Half caff,6,2,4,3,4,2,2,3,2,1,1,4,-1,Coffee A,I do a mix of both,$20-$40,"It tastes good, I need the caffeine, It makes me go to the bathroom",Yes,Yes,$8-$10,$10-$15,Yes,$100-$300,Yes,Male,Living with a partner,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,None,No affiliation,WA,Washington,"4,087,631","2,369,612",57.97%,12,"1,584,651",38.77%,,"133,368",3.26%,
1924,35-44 years old,1,At home,Espresso,NA,Latte,"Milk, dairy alternative, or coffee creamer",Chocolatey,Medium,Medium,Full caffeine,7,2,5,1,3,2,4,2,2,5,1,4,1,Coffee C,I primarily work from home,$20-$40,"I need the ritual, It tastes good, It makes me go to the bathroom",Yes,Yes,$6-$8,$6-$8,Yes,$300-$500,Yes,Male,Living with a partner,"$150,000 or more",Bachelor's degree,Other (please specify),Employed full-time,None,Democrat,OR,Oregon,"2,374,321","1,340,383",56.45%,7,"958,448",40.37%,,"75,490",3.18%,
2615,25-34 years old,2,"At home, At the office","Espresso, Other",NA,Espresso,No - just black,Fruity,Medium,Light,Full caffeine,7,1,4,3,2,2,3,3,4,4,3,5,-1,Coffee C,I do a mix of both,$20-$40,"It tastes good, I need the caffeine",Yes,Yes,$6-$8,$6-$8,Yes,"More than $1,000",Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,1,Democrat,IN,Indiana,"3,033,121","1,242,416",40.96%,,"1,729,519",57.02%,11,"61,186",2.02%,
992,25-34 years old,1,"At the office, At a cafe, At home, On the go","Pour over, French press, Espresso, Coffee brewing machine (e.g. Mr. Coffee), Cold brew","Specialty coffee shop, Local cafe",Pourover,No - just black,Fruity,Somewhat light,Light,Full caffeine,6,2,4,5,3,2,3,4,2,1,2,5,-1,Coffee A,I primarily work in person,$80-$100,"It tastes good, I need the ritual",Yes,Yes,$10-$15,$15-$20,Yes,$500-$1000,Yes,Non-binary,Married,"$100,000 - $149,999",Master's degree,White/Caucasian,Employed full-time,None,No affiliation,IN,Indiana,"3,033,121","1,242,416",40.96%,,"1,729,519",57.02%,11,"61,186",2.02%,
1632,25-34 years old,Less than 1,"At home, At the office",Pour over,NA,Pourover,No - just black,Sweet,Medium,Light,Full caffeine,4,1,5,3,4,2,5,3,3,4,1,4,-1,Coffee B,I primarily work in person,$20-$40,It tastes good,Yes,Yes,$8-$10,$6-$8,No,$500-$1000,Yes,Male,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
477,18-24 years old,1,At home,"Pour over, Other",NA,Cortado,"No - just black, Milk, dairy alternative, or coffee creamer",Bright,Somewhat strong,Light,Full caffeine,6,4,5,4,3,5,3,2,4,3,4,3,0,Coffee A,I primarily work in person,$20-$40,It tastes good,Yes,Yes,$6-$8,$8-$10,No,$50-$100,Yes,Male,Single,"$50,000 - $74,999",Some college or associate's degree,White/Caucasian,Student,None,Democrat,PA,Pennsylvania,"6,915,283","3,458,229",50.01%,20,"3,377,674",48.84%,,"79,380",1.15%,
2541,18-24 years old,Less than 1,At a cafe,NA,NA,Latte,"No - just black, Milk, dairy alternative, or coffee creamer",Bright,Somewhat light,Light,Half caff,6,2,4,5,3,4,2,4,3,4,5,4,2,Coffee A,I do a mix of both,$60-$80,"It tastes good, I need the caffeine",Yes,No,$8-$10,$10-$15,Yes,Less than $20,Yes,Female,Single,"$50,000 - $74,999",Bachelor's degree,Other (please specify),Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
2311,25-34 years old,1,At home,"Espresso, Pour over",NA,Pourover,No - just black,Juicy,Medium,Light,Full caffeine,9,3,4,4,2,2,3,3,3,4,2,5,-2,Coffee A,I primarily work from home,$40-$60,It tastes good,Yes,Yes,$8-$10,$8-$10,No,"More than $1,000",Yes,Male,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,GA,Georgia,"4,997,716","2,473,633",49.50%,16,"2,461,854",49.26%,,"62,229",1.25%,
2894,25-34 years old,1,"On the go, At the office",NA,Specialty coffee shop,Pourover,No - just black,Bright,Very strong,Medium,Full caffeine,8,2,4,2,3,3,3,2,1,4,1,5,-2,Coffee C,I do a mix of both,$60-$80,It tastes good,Yes,Yes,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,2,Independent,WI,Wisconsin,"3,298,041","1,630,866",49.45%,10,"1,610,184",48.82%,,"56,991",1.73%,
2528,25-34 years old,2,At the office,NA,NA,Cappuccino,No - just black,Fruity,Somewhat strong,Light,Full caffeine,6,2,4,5,4,2,2,3,1,3,2,5,-1,Coffee A,I primarily work in person,$80-$100,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$6-$8,$4-$6,No,$300-$500,Yes,Male,Single,"$25,000 - $49,999",Doctorate or professional degree,White/Caucasian,Student,None,Independent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,35-44 years old,2,"At a cafe, At home","Pour over, Espresso",NA,Pourover,No - just black,Caramalized,Medium,Medium,Full caffeine,10,1,3,2,4,1,2,2,1,4,1,4,0,Coffee C,I primarily work in person,$20-$40,It tastes good,Yes,Yes,$10-$15,More than $20,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI,Michigan,"5,539,301","2,804,040",50.62%,16,"2,649,852",47.84%,,"85,409",1.54%,
1739,35-44 years old,1,"At the office, At home, On the go, At a cafe","Pour over, French press, Espresso, Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso), Bean-to-cup machine, Cold brew","Specialty coffee shop, Local cafe",Mocha,"No - just black, Other",Chocolatey,Somewhat strong,Medium,Full caffeine,8,2,5,2,2,3,4,2,2,5,4,4,1,Coffee C,I primarily work from home,<$20,"It tastes good, Other",Yes,Yes,$8-$10,$15-$20,Yes,"More than $1,000",Yes,Male,Single,NA,Some college or associate's degree,White/Caucasian,Employed part-time,None,No affiliation,OH,Ohio,"5,922,202","2,679,165",45.24%,,"3,154,834",53.27%,18,"88,203",1.49%,
685,25-34 years old,2,"At a cafe, At home","Pour over, Espresso",NA,Pourover,"Milk, dairy alternative, or coffee creamer",Fruity,Somewhat strong,Medium,Full caffeine,6,2,2,3,2,4,4,2,4,4,4,2,-2,Coffee C,I do a mix of both,$80-$100,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$10-$15,$10-$15,Yes,$300-$500,Yes,Male,Single,"$75,000 - $99,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,35-44 years old,4,"At home, At a cafe","Pod/capsule machine (e.g. Keurig/Nespresso), Espresso, Instant coffee",NA,Americano,No - just black,Bright,Medium,Light,Full caffeine,4,2,3,2,3,3,3,3,2,3,5,5,2,Coffee C,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",Yes,No,$8-$10,$8-$10,Yes,"More than $1,000",No,Male,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,1,No affiliation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1140,35-44 years old,2,At the office,NA,NA,Cortado,Sugar or sweetener,Caramalized,Somewhat strong,Medium,Full caffeine,6,2,3,5,4,4,1,3,2,3,2,4,-1,Coffee A,I primarily work in person,$40-$60,It tastes good,Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Female,Married,"$150,000 or more",Doctorate or professional degree,Asian/Pacific Islander,Employed full-time,1,No affiliation,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
594,25-34 years old,1,"At home, On the go",Other,Local cafe,Cappuccino,"Milk, dairy alternative, or coffee creamer",Chocolatey,Somewhat strong,Medium,Full caffeine,3,2,4,3,5,2,4,3,3,4,1,5,2,Coffee B,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",Yes,No,$6-$8,$8-$10,No,$50-$100,Yes,Male,Single,"$50,000 - $74,999",Some college or associate's degree,White/Caucasian,Employed full-time,None,Democrat,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
113,35-44 years old,1,At home,Pour over,NA,Latte,"Milk, dairy alternative, or coffee creamer",Chocolatey,Medium,Medium,Decaf,4,1,3,5,4,1,4,1,3,3,3,5,2,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the ritual",Yes,No,$8-$10,More than $20,Yes,NA,Yes,Female,Married,"$150,000 or more",Master's degree,Other (please specify),Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
28,45-54 years old,2,"At home, At the office","Pour over, French press",NA,Cappuccino,"Milk, dairy alternative, or coffee creamer",Chocolatey,Medium,Medium,Full caffeine,6,2,4,4,3,3,4,4,2,1,1,5,-2,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,$8-$10,Yes,$100-$300,Yes,Male,Single,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,2,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,25-34 years old,2,At home,"Pour over, French press",NA,Pourover,No - just black,Juicy,Somewhat light,Light,Full caffeine,4,2,4,4,3,3,3,4,3,2,1,5,-2,Coffee A,I primarily work from home,$40-$60,"I need the ritual, It tastes good",Yes,Yes,$4-$6,$10-$15,NA,$100-$300,Yes,Male,Married,NA,NA,NA,NA,NA,NA,OR,Oregon,"2,374,321","1,340,383",56.45%,7,"958,448",40.37%,,"75,490",3.18%,
1010,55-64 years old,3,"At home, At the office",Coffee brewing machine (e.g. Mr. Coffee),NA,Iced coffee,No - just black,Bold,Somewhat strong,Dark,Full caffeine,6,2,4,3,3,2,3,3,4,4,4,3,1,Coffee C,I primarily work in person,$40-$60,"I need the caffeine, It tastes good",Yes,Yes,NA,$2-$4,No,$20-$50,Yes,Male,Married,"$150,000 or more",Doctorate or professional degree,White/Caucasian,Employed full-time,1,Democrat,MN,Minnesota,"3,277,171","1,717,077",52.40%,10,"1,484,065",45.28%,,"76,029",2.32%,
2336,25-34 years old,2,"At home, At a cafe, At the office","French press, Cold brew",NA,Cold brew,No - just black,Chocolatey,Somewhat strong,Medium,Full caffeine,6,1,5,1,4,1,3,2,2,4,3,4,1,Coffee C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2376,25-34 years old,2,At the office,NA,NA,Regular drip coffee,"Milk, dairy alternative, or coffee creamer",Full Bodied,Medium,Light,Full caffeine,2,4,4,1,2,2,5,3,4,2,3,3,0,Coffee B,I primarily work in person,$20-$40,"I need the ritual, It tastes good, I need the caffeine",Yes,No,$6-$8,$8-$10,Yes,$50-$100,Yes,Male,Living with a partner,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,None,Republican,CO,Colorado,"3,256,952","1,804,352",55.40%,9,"1,364,607",41.90%,,"87,993",2.70%,
1069,18-24 years old,1,"At home, At a cafe",Pour over,NA,Pourover,No - just black,Fruity,Somewhat strong,Light,Full caffeine,8,1,5,4,3,1,3,3,2,3,2,4,-2,Coffee A,I do a mix of both,$20-$40,"It tastes good, I need the caffeine",Yes,Yes,$8-$10,More than $20,Yes,$50-$100,Yes,Male,Single,"Under $25,000",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
